Date,0
2019-01-03,-0.03063938195296574
2019-01-04,0.025621619834390617
2019-01-07,0.0018526418829140823
2019-01-08,0.004240194630737772
2019-01-09,0.004464024784716044
2019-01-10,-0.0017166782238635919
2019-01-11,-0.003910216300987207
2019-01-14,-0.004317281157074462
2019-01-15,0.012602947058604817
2019-01-16,0.005062113811735314
2019-01-17,0.004268805628319131
2019-01-18,0.008974341894051663
2019-01-22,-0.013215899327783744
2019-01-23,0.0023706908102407082
2019-01-24,-0.0009601091258542415
2019-01-25,0.011341098597070262
2019-01-28,-0.007270520445144089
2019-01-29,-0.0028196994123059825
2019-01-30,0.020859979135654266
2019-01-31,0.0025951836065020283
2019-02-01,-0.0010299864636226501
2019-02-04,0.009389489936302118
2019-02-05,0.005438995260469244
2019-02-06,-0.006641527364079433
2019-02-07,-0.009538231797222525
2019-02-08,-0.0003743978935326941
2019-02-11,-0.001560922431839567
2019-02-12,0.0114087791036342
2019-02-13,-0.0006786644220594202
2019-02-14,-0.0009101840132178738
2019-02-15,0.007785242567564808
2019-02-19,0.003308114430630073
2019-02-20,5.784780260843249e-05
2019-02-21,-0.0036922606568577897
2019-02-22,0.0038542504254266297
2019-02-25,0.0029098461878205506
2019-02-26,0.000979212448698114
2019-02-27,-0.002007204862052488
2019-02-28,-0.003915666276246402
2019-03-01,0.0029648377839914426
2019-03-04,-5.1901805478512695e-05
2019-03-05,0.0007932597626843018
2019-03-06,-0.0025014558186903686
2019-03-07,-0.006615284421970369
2019-03-08,0.001644564122735602
2019-03-11,0.014545015303736076
2019-03-12,0.0061411640222229415
2019-03-13,0.004543851348608765
2019-03-14,-0.0009252935584157212
2019-03-15,0.006821837577066064
2019-03-18,0.00550510298995689
2019-03-19,-0.0007412241066402417
2019-03-20,0.0013002237621587973
2019-03-21,0.008241848025920668
2019-03-22,-0.015311835945176103
2019-03-25,-0.0026162274404042526
2019-03-26,0.00037593058902730134
2019-03-27,-0.0028176307713509395
2019-03-28,0.0011697405274788146
2019-03-29,0.003945609665654875
2019-04-01,0.010175607891715758
2019-04-02,0.003329791361777658
2019-04-03,0.0012588508695107828
2019-04-04,0.002936981714596688
2019-04-05,0.0016514519462281494
2019-04-08,0.0022131458980983415
2019-04-09,-0.0023589098219108165
2019-04-10,0.0034677391211613323
2019-04-11,-0.0005959244827688559
2019-04-12,0.009826706656370195
2019-04-15,-0.0012088175547990388
2019-04-16,0.0009751239967476744
2019-04-17,0.0064825601367490705
2019-04-18,0.002058118625361376
2019-04-22,0.0013983761840846958
2019-04-23,0.0076793287839572125
2019-04-24,-0.0013865159853153864
2019-04-25,0.004380993361775322
2019-04-26,0.0052127926977201516
2019-04-29,0.0038950735659451325
2019-04-30,-0.010297213690128298
2019-05-01,-0.0015618466491288561
2019-05-02,-0.004711789390859732
2019-05-03,0.011237701905728602
2019-05-06,-0.006535008798876864
2019-05-07,-0.012549777497567841
2019-05-08,-0.002617776244434527
2019-05-09,-0.0017653804433487039
2019-05-10,0.000791365783954702
2019-05-13,-0.021428048014347084
2019-05-14,0.002782226653044302
2019-05-15,0.008750878473838035
2019-05-16,0.006195531223720199
2019-05-17,-0.0060808823373855615
2019-05-20,-0.009174053443815349
2019-05-21,0.0055548441610706635
2019-05-22,-0.0029613492944284246
2019-05-23,-0.007224917168504072
2019-05-24,0.0008337247264545171
2019-05-28,-0.003852190818622699
2019-05-29,-0.005491981705689509
2019-05-30,0.0032735846687519518
2019-05-31,-0.0072319329355362075
2019-06-03,-0.009497376807063153
2019-06-04,0.016765322613890177
2019-06-05,0.005697657865530989
2019-06-06,0.006949458576497768
2019-06-07,0.011451256892882629
2019-06-10,0.004697043231062459
2019-06-11,0.0007291673781438474
2019-06-12,-0.003534404250221608
2019-06-13,0.004404748118169271
2019-06-14,-0.0007700206581020366
2019-06-17,0.000465330696285847
2019-06-18,0.012147132149955258
2019-06-19,0.0007983770438706235
2019-06-20,0.008857626523621655
2019-06-21,-0.0017436766518620674
2019-06-24,0.0017557599958013279
2019-06-25,-0.010129878398444462
2019-06-26,0.0013232931415175459
2019-06-27,0.0034388610099763146
2019-06-28,0.004318290880090913
2019-07-01,0.0071604753784530115
2019-07-02,0.006992572088390393
2019-07-03,0.005247087087396434
2019-07-05,-0.001821988486195205
2019-07-08,-0.006539952226055921
2019-07-09,0.001994871280750567
2019-07-10,0.0054104768825295885
2019-07-11,-0.001830959135526924
2019-07-12,0.004878961371025234
2019-07-15,0.0006368582360896344
2019-07-16,-0.0026559686666397615
2019-07-17,-0.0041084671958901186
2019-07-18,0.004885006240619465
2019-07-19,-0.008714906468052203
2019-07-22,0.00595166367050655
2019-07-23,0.005462132821922096
2019-07-24,0.0034426593381613854
2019-07-25,-0.005211065029452452
2019-07-26,0.01601897998350369
2019-07-29,1.835162019530722e-05
2019-07-30,-0.0028899306509451933
2019-07-31,-0.005185573992357631
2019-08-01,-0.0030574861412182566
2019-08-02,-0.0050228555232058585
2019-08-05,-0.02229785318761985
2019-08-06,0.012917726788073278
2019-08-07,0.0001377965669094889
