Date,AAPL,BRK-B,GLD,GOOGL,JPM,MSFT,SPY,TLT
2019-02-20,41.02987289428711,206.16000366210938,126.4800033569336,55.57020950317383,86.72836303710938,100.45344543457031,249.70164489746094,99.49943542480469
2019-02-21,40.79851531982422,205.3300018310547,125.05000305175781,54.75791931152344,86.54782104492188,102.57217407226562,248.813720703125,98.60997009277344
2019-02-22,41.254051208496094,201.91000366210938,125.5,55.370365142822266,86.16215515136719,104.03468322753906,250.35629272460938,99.19745635986328
2019-02-25,41.55458068847656,202.30999755859375,125.37000274658203,55.408546447753906,87.0648193359375,104.61593627929688,250.6970977783203,98.90372467041016
2019-02-26,41.57843017578125,201.89999389648438,125.58000183105469,55.64063262939453,86.4001235961914,105.33783721923828,250.51776123046875,99.3932876586914
2019-02-27,41.70720672607422,202.2899932861328,124.69000244140625,55.68427276611328,86.29344177246094,105.15968322753906,250.41014099121094,98.26726531982422
2019-02-28,41.2969970703125,201.3000030517578,123.98999786376953,55.86576843261719,85.63697814941406,105.02845001220703,249.9437255859375,97.9327392578125
2019-03-01,41.731082916259766,203.1300048828125,121.87999725341797,56.955265045166016,85.69440460205078,105.49717712402344,251.5043487548828,97.02757263183594
2019-03-04,41.94094467163086,201.80999755859375,121.55999755859375,57.19826126098633,85.49747467041016,105.24407196044922,250.5895538330078,97.7879638671875
2019-03-05,41.86463165283203,201.47000122070312,121.72000122070312,57.98029708862305,85.43182373046875,104.71907806396484,250.2486572265625,97.99241638183594
2019-03-06,41.62373352050781,200.6699981689453,121.61000061035156,57.769535064697266,85.1117935180664,104.76595306396484,248.73287963867188,98.3521957397461
